"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"ogółem";"1999";26641856;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2000";45606298;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2001";56246689;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2002";51454968;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2003";47969200;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2004";52968367;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2005";55989197;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2006";42922923,48;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2007";50074336,11;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2008";90201486,37;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2009";82801841,78;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2010";53740134,67;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2011";43916633,64;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2012";41660075,22;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2013";45104133,27;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2014";59266072,71;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2015";135604826,67;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2016";71323555,87;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2017";119933207,36;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2018";127673359,41;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2019";219714249,46;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2020";285393765,18;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2021";362232349,45;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2022";385769243,12;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2023";392960965,33;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"1999";10351091;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2000";16029387;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2001";26130103;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2002";16287741;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2003";19845977;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2004";20183342;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";39010251;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2006";38229235,01;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2007";37656682,24;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2008";53440752,93;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2009";56547041,77;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2010";52861337,51;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2011";54838610,61;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2012";35829529,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2013";31840294,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2014";45077435,45;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2015";39552527,11;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2016";16291278,52;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2017";21636082,26;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2018";16125836,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2019";26156509,40;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2020";40070325,41;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2021";36733732,78;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2022";62986473,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2023";92849261,66;"zł";"";
