"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0800000;"LUBUSKIE";"ogółem";"2017";16906250,10;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2018";16736686,45;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2019";17308725,27;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2020";19269562,30;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2021";22418359,67;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2022";21998106,58;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2023";27089433,29;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"1999";33200457;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2000";33689336;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2001";30286293;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2002";29771875;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2003";30175621;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2004";32278806;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2005";36296815;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2006";35657250,50;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2007";37831410,49;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2008";43841886,87;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2009";130719901,51;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2010";53852929,93;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2011";57998836,29;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2012";58126312,39;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2013";52168057,11;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2014";50215861,02;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2015";45312633,13;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2016";37031198,45;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2017";37718532,74;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2018";40396155,66;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2019";45268160,92;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2020";41344551,50;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2021";48772567,24;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2022";57675203,38;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2023";70445710,02;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"1999";44899703;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2000";45652914;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2001";39186036;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2002";35040154;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2003";36109072;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2004";39415176;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2005";47953842;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2006";48034778,91;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2007";47544441,96;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2008";56550127,61;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2009";60244272,98;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2010";53967277,38;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2011";52104383,50;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2012";93224288,31;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2013";77391693,95;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2014";65706931,61;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2015";61189792,96;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2016";62475575,02;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2017";73329153,73;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2018";81440939,13;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2019";75520247,08;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2020";82323015,89;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2021";88115219,79;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2022";97014128,90;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2023";115396321,00;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"1999";47570993;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2000";51913604;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2001";51580513;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2002";54426962;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2003";58581224;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2004";68500024;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2005";95900339;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2006";122160169,37;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2007";121568279,97;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2008";159782965,98;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2009";176125951,83;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2010";116824936,91;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2011";123485971,95;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2012";130952045,32;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2013";125158932,35;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2014";128360975,42;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2015";118719890,77;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2016";102158349,42;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2017";113545777,81;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2018";134018501,26;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2019";162042504,32;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2020";167647439,49;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2021";261258920,38;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2022";299271883,37;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2023";470569527,73;"zł";"";
1600000;"OPOLSKIE";"ogółem";"1999";13736077;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2000";12351476;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2001";12376671;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2002";13690323;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2003";13622212;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2004";15813649;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2005";24458957;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2006";25573931,96;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2007";19912699,33;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2008";21653918,94;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2009";33996431,10;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2010";28779118,59;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2011";23223015,05;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2012";21778313,47;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2013";21458281,82;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2014";18195058,79;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2015";15554719,27;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2016";22424546,93;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2017";45646175,93;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2018";36417943,86;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2019";41031221,14;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2020";43659924,76;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2021";62670616,34;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2022";53091886,60;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2023";53849548,76;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"1999";34824644;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2000";34238856;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2001";33522370;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2002";31998866;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2003";32727964;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2004";36117572;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2005";36614524;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2006";49248087,25;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2007";46188694,59;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2008";56517330,80;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2009";73687468,35;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2010";60291813,25;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2011";62460011,24;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2012";69716068,75;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2013";93660343,44;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2014";90423750,42;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2015";65829325,99;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2016";45790710,72;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2017";61642053,46;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2018";70885290,42;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2019";55844596,18;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2020";53310771,21;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2021";55359106,28;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2022";58006024,75;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2023";64526182,85;"zł";"";
2000000;"PODLASKIE";"ogółem";"1999";16315997;"zł";"";
2000000;"PODLASKIE";"ogółem";"2000";16634285;"zł";"";
2000000;"PODLASKIE";"ogółem";"2001";15144045;"zł";"";
2000000;"PODLASKIE";"ogółem";"2002";14125810;"zł";"";
2000000;"PODLASKIE";"ogółem";"2003";14071833;"zł";"";
2000000;"PODLASKIE";"ogółem";"2004";14731768;"zł";"";
2000000;"PODLASKIE";"ogółem";"2005";16024761;"zł";"";
2000000;"PODLASKIE";"ogółem";"2006";16391027,67;"zł";"";
2000000;"PODLASKIE";"ogółem";"2007";17637806,45;"zł";"";
2000000;"PODLASKIE";"ogółem";"2008";18615496,84;"zł";"";
2000000;"PODLASKIE";"ogółem";"2009";30714746,59;"zł";"";
2000000;"PODLASKIE";"ogółem";"2010";21092109,48;"zł";"";
2000000;"PODLASKIE";"ogółem";"2011";20730076,53;"zł";"";
2000000;"PODLASKIE";"ogółem";"2012";21125998,73;"zł";"";
2000000;"PODLASKIE";"ogółem";"2013";21778109,21;"zł";"";
2000000;"PODLASKIE";"ogółem";"2014";21501423,15;"zł";"";
2000000;"PODLASKIE";"ogółem";"2015";20182211,12;"zł";"";
2000000;"PODLASKIE";"ogółem";"2016";16709109,91;"zł";"";
2000000;"PODLASKIE";"ogółem";"2017";18172522,81;"zł";"";
2000000;"PODLASKIE";"ogółem";"2018";21508203,60;"zł";"";
2000000;"PODLASKIE";"ogółem";"2019";21626759,41;"zł";"";
2000000;"PODLASKIE";"ogółem";"2020";24901974,82;"zł";"";
2000000;"PODLASKIE";"ogółem";"2021";27223013,76;"zł";"";
2000000;"PODLASKIE";"ogółem";"2022";28001650,28;"zł";"";
2000000;"PODLASKIE";"ogółem";"2023";35719785,29;"zł";"";
2200000;"POMORSKIE";"ogółem";"1999";24151100;"zł";"";
2200000;"POMORSKIE";"ogółem";"2000";22884184;"zł";"";
2200000;"POMORSKIE";"ogółem";"2001";19569079;"zł";"";
2200000;"POMORSKIE";"ogółem";"2002";17894702;"zł";"";
2200000;"POMORSKIE";"ogółem";"2003";18222445;"zł";"";
2200000;"POMORSKIE";"ogółem";"2004";19047455;"zł";"";
2200000;"POMORSKIE";"ogółem";"2005";23952154;"zł";"";
2200000;"POMORSKIE";"ogółem";"2006";27419012,67;"zł";"";
2200000;"POMORSKIE";"ogółem";"2007";27375609,75;"zł";"";
2200000;"POMORSKIE";"ogółem";"2008";27681916,20;"zł";"";
2200000;"POMORSKIE";"ogółem";"2009";28503782,09;"zł";"";
2200000;"POMORSKIE";"ogółem";"2010";29780131,81;"zł";"";
2200000;"POMORSKIE";"ogółem";"2011";31075143,79;"zł";"";
2200000;"POMORSKIE";"ogółem";"2012";32682167,04;"zł";"";
2200000;"POMORSKIE";"ogółem";"2013";33124956,90;"zł";"";
2200000;"POMORSKIE";"ogółem";"2014";30968934,63;"zł";"";
2200000;"POMORSKIE";"ogółem";"2015";29174146,90;"zł";"";
2200000;"POMORSKIE";"ogółem";"2016";29099520,51;"zł";"";
2200000;"POMORSKIE";"ogółem";"2017";29658030,37;"zł";"";
2200000;"POMORSKIE";"ogółem";"2018";31617048,66;"zł";"";
2200000;"POMORSKIE";"ogółem";"2019";34902594,01;"zł";"";
2200000;"POMORSKIE";"ogółem";"2020";36608237,94;"zł";"";
2200000;"POMORSKIE";"ogółem";"2021";39753468,25;"zł";"";
2200000;"POMORSKIE";"ogółem";"2022";44338302,10;"zł";"";
2200000;"POMORSKIE";"ogółem";"2023";51936944,27;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"1999";53747266;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2000";64973516;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2001";65535041;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2002";67777668;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2003";65006938;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2004";71678572;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2005";83820504;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2006";85837637,56;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2007";82929827,99;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2008";90950668,35;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2009";126996954,07;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2010";99115205,98;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2011";119025441,93;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2012";125174632,16;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2013";135520991,71;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2014";128323827,12;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2015";104207657,07;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2016";76444000,69;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2017";81492076,66;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2018";89373512,90;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2019";102946718,96;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2020";104954216,24;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2021";116255420,18;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2022";120196722,71;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2023";135537823,54;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"1999";11479140;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2000";11552011;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2001";10159909;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2002";9512237;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2003";7955441;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2004";7813807;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2005";9567869;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2006";10626341,39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2007";12856936,69;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2008";15932278,59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2009";47580632,07;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2010";25226731,65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2011";27750894,68;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2012";23506831,35;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2013";23554324,43;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2014";26281536,21;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2015";18223797,36;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2016";19774963,97;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2017";26143556,39;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2018";33489189,07;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2019";31983239,45;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2020";30199203,04;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2021";30813690,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2022";28519264,34;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2023";30270284,62;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"1999";16452014;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2000";17353231;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2001";15669147;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2002";18053544;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2003";19479614;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2004";21144468;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2005";22163854;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2006";23739871,76;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2007";24261706,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2008";25948811,26;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2009";32112300,51;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2010";25843775,98;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2011";24178782,65;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2012";24828063,10;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2013";25578309,87;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2014";26729285,26;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2015";23222798,17;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2016";22535917,94;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2017";28288661,21;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2018";34533865,88;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2019";36484864,06;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2020";34057322,87;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2021";33015759,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2022";32824531,15;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2023";37001272,35;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"1999";25944322;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2000";26172124;"zł";"";
