"Kod";"Nazwa";"Rodzaje wydatków";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2001";13739270;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2002";13523700;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2003";13181104;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2004";15889455;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2005";20011923;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2006";24933987,53;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2007";33029205,69;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2008";48617764,63;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2009";65806358,70;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2010";89658040,23;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2011";82241929,88;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2012";80866014,15;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2013";83240871,20;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2014";92764795,65;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2015";99304421,85;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2016";84713050,31;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2017";88445317,52;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2018";105024655,04;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2019";108187924,52;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2020";104621487,53;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2021";124612105,91;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2022";178416782,28;"zł";"";
0400000;"KUJAWSKO-POMORSKIE";"ogółem";"2023";260346748,28;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2001";14131642;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2002";15140104;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2003";17869250;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2004";23276379;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2005";24730595;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2006";30321727,66;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2007";37592405,55;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2008";48180059,64;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2009";58699648,92;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2010";68238748,33;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2011";73082652,03;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2012";88556953,07;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2013";85836757,31;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2014";113181133,56;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2015";118493631,84;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2016";92767462,05;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2017";96326392,24;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2018";105203068,84;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2019";114596604,09;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2020";117370325,60;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2021";132876903,67;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2022";197290501,75;"zł";"";
0600000;"LUBELSKIE";"ogółem";"2023";243036947,39;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2001";10930943;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2002";13077535;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2003";12737380;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2004";14246477;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2005";16953425;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2006";20265457,23;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2007";22573745,38;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2008";29187717,00;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2009";43784980,05;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2010";50554531,67;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2011";57321784,63;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2012";60890465,15;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2013";62785647,14;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2014";64856672,01;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2015";67195363,11;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2016";65057656,65;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2017";76706526,45;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2018";85301906,89;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2019";84430367,06;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2020";80823113,65;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2021";86800635,41;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2022";142198896,59;"zł";"";
0800000;"LUBUSKIE";"ogółem";"2023";199622170,86;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2001";14753684;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2002";17577830;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2003";20517726;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2004";24268510;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2005";28839366;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2006";33275892,77;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2007";49854223,80;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2008";64325110,57;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2009";84815473,32;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2010";109240653,04;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2011";121216161,54;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2012";116143215,29;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2013";110645120,22;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2014";134672470,72;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2015";167106413,67;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2016";114942055,49;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2017";125146250,30;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2018";147838086,42;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2019";160447086,19;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2020";173555696,97;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2021";194460374,08;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2022";278097008,63;"zł";"";
1000000;"ŁÓDZKIE";"ogółem";"2023";366106355,86;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2001";17875486;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2002";20206711;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2003";24643626;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2004";29050734;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2005";32357228;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2006";43911344,53;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2007";58905819,66;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2008";69345105,81;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2009";86539712,12;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2010";87360691,84;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2011";91536445,51;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2012";92157133,26;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2013";92925847,53;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2014";103799397,99;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2015";116335194,60;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2016";115228349,64;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2017";134217570,61;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2018";148520996,45;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2019";145731285,53;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2020";144284189,99;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2021";168202891,20;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2022";252199409,14;"zł";"";
1200000;"MAŁOPOLSKIE";"ogółem";"2023";305648780,03;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2001";34433969;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2002";37211835;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2003";39919093;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2004";71155533;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2005";136347695;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2006";95081140,58;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2007";127126204,72;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2008";162627958,74;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2009";195703293,04;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2010";188048275,51;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2011";201174241,39;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2012";186950265,12;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2013";180939143,08;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2014";183675706,31;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2015";237174256,43;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2016";199805880,72;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2017";225733776,62;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2018";233795471,93;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2019";261701870,28;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2020";270100631,90;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2021";306232058,35;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2022";357197949,86;"zł";"";
1400000;"MAZOWIECKIE";"ogółem";"2023";462024909,12;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2001";11034326;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2002";11672861;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2003";14378763;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2004";16648739;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2005";18454553;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2006";31069247,63;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2007";36166478,41;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2008";38549463,49;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2009";44164208,95;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2010";48872118,24;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2011";45604875,05;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2012";40956409,26;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2013";42083502,17;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2014";42912338,85;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2015";40473266,40;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2016";43243621,15;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2017";45262583,10;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2018";48896704,88;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2019";53699022,03;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2020";52328103,19;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2021";60527166,06;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2022";98743442,55;"zł";"";
1600000;"OPOLSKIE";"ogółem";"2023";112757066,79;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2001";13646881;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2002";13701427;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2003";15054387;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2004";19530372;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2005";26362050;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2006";30731451,05;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2007";40229504,02;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2008";59931086,60;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2009";63260601,12;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2010";66040673,86;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2011";84305898,76;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2012";91212473,78;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2013";90914905,85;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2014";127568899,31;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2015";198900331,91;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2016";115103082,52;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2017";114977750,52;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2018";139147621,49;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2019";122037047,75;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2020";128244939,36;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2021";136741476,38;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2022";199012013,98;"zł";"";
1800000;"PODKARPACKIE";"ogółem";"2023";246623120,20;"zł";"";
2000000;"PODLASKIE";"ogółem";"2001";15145471;"zł";"";
2000000;"PODLASKIE";"ogółem";"2002";15206986;"zł";"";
2000000;"PODLASKIE";"ogółem";"2003";17192886;"zł";"";
2000000;"PODLASKIE";"ogółem";"2004";18753660;"zł";"";
2000000;"PODLASKIE";"ogółem";"2005";17332568;"zł";"";
2000000;"PODLASKIE";"ogółem";"2006";43576313,86;"zł";"";
2000000;"PODLASKIE";"ogółem";"2007";32415768,93;"zł";"";
2000000;"PODLASKIE";"ogółem";"2008";36518945,53;"zł";"";
2000000;"PODLASKIE";"ogółem";"2009";42771202,20;"zł";"";
2000000;"PODLASKIE";"ogółem";"2010";58556982,93;"zł";"";
2000000;"PODLASKIE";"ogółem";"2011";53031043,32;"zł";"";
2000000;"PODLASKIE";"ogółem";"2012";50696900,43;"zł";"";
2000000;"PODLASKIE";"ogółem";"2013";48642502,57;"zł";"";
2000000;"PODLASKIE";"ogółem";"2014";49870613,15;"zł";"";
2000000;"PODLASKIE";"ogółem";"2015";58758473,88;"zł";"";
2000000;"PODLASKIE";"ogółem";"2016";57167182,72;"zł";"";
2000000;"PODLASKIE";"ogółem";"2017";66051940,87;"zł";"";
2000000;"PODLASKIE";"ogółem";"2018";71967306,07;"zł";"";
2000000;"PODLASKIE";"ogółem";"2019";77570998,12;"zł";"";
2000000;"PODLASKIE";"ogółem";"2020";86270201,10;"zł";"";
2000000;"PODLASKIE";"ogółem";"2021";95606589,11;"zł";"";
2000000;"PODLASKIE";"ogółem";"2022";145796663,02;"zł";"";
2000000;"PODLASKIE";"ogółem";"2023";180148812,17;"zł";"";
2200000;"POMORSKIE";"ogółem";"2001";13818914;"zł";"";
2200000;"POMORSKIE";"ogółem";"2002";14780563;"zł";"";
2200000;"POMORSKIE";"ogółem";"2003";16533705;"zł";"";
2200000;"POMORSKIE";"ogółem";"2004";21004451;"zł";"";
2200000;"POMORSKIE";"ogółem";"2005";25746427;"zł";"";
2200000;"POMORSKIE";"ogółem";"2006";31572295,80;"zł";"";
2200000;"POMORSKIE";"ogółem";"2007";44304297,62;"zł";"";
2200000;"POMORSKIE";"ogółem";"2008";59059630,64;"zł";"";
2200000;"POMORSKIE";"ogółem";"2009";71911294,77;"zł";"";
2200000;"POMORSKIE";"ogółem";"2010";85445500,26;"zł";"";
2200000;"POMORSKIE";"ogółem";"2011";82112354,38;"zł";"";
2200000;"POMORSKIE";"ogółem";"2012";77352924,22;"zł";"";
2200000;"POMORSKIE";"ogółem";"2013";76049815,86;"zł";"";
2200000;"POMORSKIE";"ogółem";"2014";68963636,11;"zł";"";
2200000;"POMORSKIE";"ogółem";"2015";73255103,75;"zł";"";
2200000;"POMORSKIE";"ogółem";"2016";79039495,60;"zł";"";
2200000;"POMORSKIE";"ogółem";"2017";85911575,41;"zł";"";
2200000;"POMORSKIE";"ogółem";"2018";101776751,18;"zł";"";
2200000;"POMORSKIE";"ogółem";"2019";104475161,11;"zł";"";
2200000;"POMORSKIE";"ogółem";"2020";99604917,34;"zł";"";
2200000;"POMORSKIE";"ogółem";"2021";121471028,50;"zł";"";
2200000;"POMORSKIE";"ogółem";"2022";159431734,42;"zł";"";
2200000;"POMORSKIE";"ogółem";"2023";206842682,20;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2001";24026276;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2002";24672144;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2003";25919925;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2004";30722521;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2005";45719810;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2006";37644575,89;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2007";53178856,78;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2008";86530967,74;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2009";99555311,10;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2010";109665276,29;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2011";117206198,99;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2012";126146050,72;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2013";125070487,18;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2014";125489697,26;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2015";169750746,11;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2016";137013698,85;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2017";153872147,97;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2018";173120730,58;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2019";188009870,13;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2020";190290042,45;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2021";200956114,68;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2022";269325854,33;"zł";"";
2400000;"ŚLĄSKIE";"ogółem";"2023";338356331,31;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2001";10761399;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2002";10286438;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2003";11096740;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2004";14024348;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2005";17243818;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2006";24440257,65;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2007";31045031,59;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2008";45897761,05;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2009";50856617,61;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2010";58668037,57;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2011";61034856,48;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2012";66275703,02;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2013";64551767,36;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2014";67752510,64;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2015";68973815,19;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2016";69489802,49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2017";70323731,63;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2018";72083719,66;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2019";71087707,29;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2020";77063750,66;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2021";84165751,58;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2022";112529461,97;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2023";141299285,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2001";11453270;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2002";12005292;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2003";14931746;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2004";20270311;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2005";23773415;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2006";31051252,17;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2007";41443154,25;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2008";49590056,40;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2009";60749927,97;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2010";69688146,42;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2011";73897931,34;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2012";73231971,36;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2013";77845018,39;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2014";77926620,76;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2015";86146667,50;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2016";77467110,77;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2017";83479842,20;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2018";96096862,24;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2019";105725902,89;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2020";96968965,66;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2021";107673148,41;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2022";164717909,73;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogółem";"2023";206687975,98;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2001";18883734;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2002";21017661;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2003";23624582;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2004";29816151;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2005";30206869;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2006";35673125,75;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2007";44950647,03;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2008";73930731,62;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2009";84796727,18;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2010";100458990,10;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2011";101927591,00;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2012";111501113,02;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2013";138540171,04;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2014";159222903,55;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2015";128008673,64;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2016";115486150,57;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2017";132228701,87;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2018";138839857,69;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2019";142564830,01;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2020";123179598,43;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2021";144769451,21;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2022";203479800,06;"zł";"";
3000000;"WIELKOPOLSKIE";"ogółem";"2023";248825695,03;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2001";14147665;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2002";14129249;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2003";15949288;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2004";19885119;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogółem";"2005";27624787;"zł";"";
