"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1465000;"Powiat m. st. Warszawa";"ogółem";"ogółem";"2019";1790658;"osoba";"";
1465000;"Powiat m. st. Warszawa";"ogółem";"ogółem";"2020";1861774;"osoba";"";
1465000;"Powiat m. st. Warszawa";"ogółem";"ogółem";"2021";1863056;"osoba";"";
1465000;"Powiat m. st. Warszawa";"ogółem";"ogółem";"2022";1861975;"osoba";"";
1465000;"Powiat m. st. Warszawa";"ogółem";"ogółem";"2023";1861599;"osoba";"";
